Sípark Mátraszentistván, 3, 2.065087145911645, 16.213566646938776, 671.9186822615305, 41.44175657910488, 655.7051156145917, 165697.86229530984, 165610.7306171376
Sípark Mátraszentistván, 2, 2.0644236855995532, 16.213566646938776, 517.3993390803307, 31.911506601048757, 501.18577243339195, 165668.69154654743, 165639.39230040496
Sípark Mátraszentistván, 4, 2.066092108149381, 16.213566646938776, 966.5292258185755, 59.61237566449096, 950.3156591716366, 165665.5610653739, 165610.7306171376
Sípark Mátraszentistván, 7, 2.0686740002660473, 16.213566646938776, 47.271617451148444, 2.9155594497200665, 31.058050804209667, 165888.85868902438, 165920.99145649187
Sípark Mátraszentistván, 1, 2.0644983191329143, 16.213566646938776, 604.035523481943, 37.254944370675446, 587.8219568350041, 165694.1226131694, 165610.7306171376
Sípark Mátraszentistván, 5, 2.0679140262868327, 16.213566646938776, 298.4519224096736, 18.407542825626415, 282.23835576273484, 165741.06814287172, 165975.08460699642
Sípark Mátraszentistván, 5+5B, 2.066973638418972, 16.213566646938776, 900.7197518963809, 55.55346158622307, 884.5061852494421, 165741.06814287172, 165610.7306171376
Sípark Mátraszentistván, 6, 2.0683967982865585, 16.213566646938776, 215.74047591420862, 13.306170111247038, 199.52690926726984, 165861.466783744, 165962.27392445187
Sípark Mátraszentistván, 8, 2.068700132599287, 16.213566646938776, 127.0928509727827, 7.838673238301865, 110.87928432584393, 165861.466783744, 165944.31913364286
Sípark Mátraszentistván, 4+4B, 2.0660708675329156, 16.213566646938776, 963.2108900092803, 59.40771151615432, 946.9973233623415, 165665.5610653739, 165610.7306171376
Sípark Mátraszentistván, 6+4, 2.0661351542569033, 16.213566646938776, 817.191956533175, 50.40173913168365, 800.9783898862362, 165861.466783744, 165610.7306171376
Sípark Mátraszentistván, 6+4B, 2.0661271374285075, 16.213566646938776, 813.87362072388, 50.197074983347015, 797.6600540769412, 165861.466783744, 165610.7306171376
Sípark Mátraszentistván, 6+5, 2.068422781958908, 16.213566646938776, 296.2212813671969, 18.26996414901254, 280.00771472025815, 165861.466783744, 165975.08460699642
Sípark Mátraszentistván, 6+5B, 2.0670141633373844, 16.213566646938776, 894.3355408043504, 55.1597042328257, 878.1219741574116, 165861.466783744, 165610.7306171376
Sípark Mátraszentistván, 5+6, 2.067727700712319, 16.213566646938776, 233.65022564994342, 14.410785161453544, 217.43665900300465, 165741.06814287172, 165962.27392445187
Sípark Mátraszentistván, 5+4, 2.0660087687113045, 16.213566646938776, 854.8904121446094, 52.72685712899685, 838.6768454976706, 165741.06814287172, 165610.7306171376
Síaréna Vibe Park, T2, 0.0030681941742024257, 16.213566646938776, 127.80255947788426, 7.882445748111455, 111.58899283094549, 175.96618449111577, 308.83199915705774
Síaréna Vibe Park, T3, 0.004190989007294829, 16.213566646938776, 45.39388862106851, 2.799747249297499, 29.180321974129736, 303.42789630533406, 354.14784825011446
Síaréna Vibe Park, A1, 0.0035489560852997514, 16.213566646938776, 961.2182486011978, 59.28481188207173, 945.004681954259, 818.858858072518, 119.07006493233719
Síaréna Vibe Park, A3, 0.0041464117803042344, 16.213566646938776, 753.2669695966181, 46.45905407486882, 737.0534029496793, 789.4695049509634, 70.97695027045323
Síaréna Vibe Park, A4, 0.005932120796050474, 16.213566646938776, 726.2316592609718, 44.79160415935311, 710.018092614033, 800.2660887110475, 354.14784825011446
Síaréna Vibe Park, A5, 0.006676179439008965, 16.213566646938776, 833.5345505776852, 51.40969712145734, 817.3209839307464, 800.2660887110475, 389.69681912669574
Síaréna Vibe Park, A6, 0.0013287279863163472, 16.213566646938776, 619.8763565519547, 38.231955377257556, 603.6627899050159, 496.07476157203894, 49.28254660711151
Síaréna Vibe Park, A7+A6, 0.0024039638166771468, 16.213566646938776, 1126.7618194572765, 69.49500032863011, 1110.5482528103378, 799.3446146551256, 49.28254660711151
Síaréna Vibe Park, A7, 0.00656834924460813, 16.213566646938776, 930.2149552916278, 57.37262969633262, 914.001388644689, 799.3446146551256, 517.4785410178694
Síaréna Vibe Park, A7+Q3+A1, 0.003763537214938166, 16.213566646938776, 1063.2139379156176, 65.57557390473114, 1047.000371268679, 799.3446146551256, 119.07006493233719
Morning_Activity_002.gpx: no fitting ski area + slope found.
Sípark Mátraszentistván, 3, 2.063919161756933, 73.03286059957703, 671.9186822615305, 9.200224073729105, 598.8858216619535, 165680.41581889548, 165527.17205356472
Sípark Mátraszentistván, 2, 2.0632553144317236, 73.03286059957703, 517.3993390803307, 7.084473137607419, 444.3664784807537, 165651.2458834445, 165555.83753205035
Sípark Mátraszentistván, 4, 2.064923774977694, 73.03286059957703, 966.5292258185755, 13.234169083391663, 893.4963652189984, 165648.11901503138, 165527.17205356472
Sípark Mátraszentistván, 7, 2.0675045756440795, 73.03286059957703, 47.271617451148444, 0.647265040189624, 25.76124314842859, 165871.38829369427, 165837.17566683507
Sípark Mátraszentistván, 1, 2.0633304856486054, 73.03286059957703, 604.035523481943, 8.270736193584634, 531.0026628823659, 165676.67627787354, 165527.17205356472
Sípark Mátraszentistván, 5, 2.0667451297313115, 73.03286059957703, 298.4519224096736, 4.086542961065421, 225.4190618100966, 165723.6168663481, 165891.37501154025
Sípark Mátraszentistván, 5+5B, 2.0658053721094776, 73.03286059957703, 900.7197518963809, 12.333075063769272, 827.6868912968039, 165723.6168663481, 165527.17205356472
Sípark Mátraszentistván, 6, 2.0672276413890938, 73.03286059957703, 215.74047591420862, 2.954019247542086, 142.7076153146316, 165843.99865957513, 165878.52691792801
